Prompt;Answer
"Evaluate the following premises:
Input text:
Textual context: PTO operation time must be less than or equal to the total operation time.
The total operation duration must not be lower than the idle time.
The weight on axle 1 cannot surpass the weight on axle 3.
The payload cannot exceed the capacity of axle 3.


Used parameters: total operation time, PTO operation time, total operation time, idle time, axle 1 load, axle 3 load, payload, axle 3 load.

Data points for used parameters: total operation time: 3.1 h, PTO operation time: 3.1 h, total operation time: 1.4 h, idle time: 2.0 h, axle 1 load: 4106.6 kg, axle 3 load: 4106.6 kg, payload: 2785.0 kg, axle 3 load: 5327.8 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: For trips of at least 20 km, the minimum fuel consumption rate per 100 km is 40 dm³/100 km.
Idle time must always be less than or equal to the total operation time.
PTO-engaged stops cannot exceed the total number of stops.
The load carried by axle 1 must be smaller than or equal to the load on axle 3.
The payload must always be smaller than or equal to the load on axle 2.


Used parameters: distance, total fuel consumption, total operation time, idle time, stops, stops with PTO engaged, axle 1 load, axle 3 load, payload, axle 2 load.

Data points for used parameters: distance: 227.70000000000002 km, total fuel consumption: 75.9 dm3, total operation time: 6.9 h, idle time: 6.9 h, stops: 85 , stops with PTO engaged: 99 , axle 1 load: 4106.6 kg, axle 3 load: 4106.6 kg, payload: 966.7 kg, axle 2 load: 8753.7 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: The minimum average fuel consumption per distance, given that the vehicle has traveled at least 20 km, is 40 dm³/100 km.
PTO operation time cannot be greater than the total operation time.
Total operation time should shouldn’t be lower than driving time.
The payload must always be smaller than or equal to the load on axle 3.
Total operation time must be greater than or equal to the sum of PTO operation, idle, and driving times.


Used parameters: distance, total fuel consumption, total operation time, PTO operation time, total operation time, driving time, payload, axle 3 load, total operation time, PTO operation time, idle time, driving time.

Data points for used parameters: distance: 88.8 km, total fuel consumption: 44.4 dm3, total operation time: 2.2 h, PTO operation time: 3.3 h, total operation time: 5.1 h, driving time: 1.5 h, payload: 5897.2 kg, axle 3 load: 5897.2 kg, total operation time: 8.0 h, PTO operation time: 4.6 h, idle time: 2.2 h, driving time: 1.6 h.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: The total operation duration must not be lower than the PTO operation time.
Total operation time shouldn’t be lower than idle time.
Stops with PTO engaged should never outnumber total stops.
Axle 1's load cannot exceed Axle 2's load.
The payload cannot exceed the capacity of axle 2.


Used parameters: total operation time, PTO operation time, total operation time, idle time, stops, stops with PTO engaged, axle 1 load, axle 2 load, payload, axle 2 load.

Data points for used parameters: total operation time: 9.5 h, PTO operation time: 1.9 h, total operation time: 6.9 h, idle time: 6.9 h, stops: 66 , stops with PTO engaged: 25 , axle 1 load: 2423.1 kg, axle 2 load: 2423.1 kg, payload: 966.7 kg, axle 2 load: 8753.7 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: The minimum average fuel consumption per distance, given that the vehicle has traveled at least 20 km, is 40 dm³/100 km.
The load on axle 1 must not surpass the load on axle 2.
Axle 1's load cannot exceed Axle 3's load.
The payload must not exceed the load carried by axle 2.
The payload must not exceed the load carried by axle 3.


Used parameters: distance, total fuel consumption, axle 1 load, axle 2 load, axle 1 load, axle 3 load, payload, axle 2 load, payload, axle 3 load.

Data points for used parameters: distance: 227.70000000000002 km, total fuel consumption: 75.9 dm3, axle 1 load: 2423.1 kg, axle 2 load: 2423.1 kg, axle 1 load: 3423.5 kg, axle 3 load: 5312.1 kg, payload: 3884.6 kg, axle 2 load: 3884.6 kg, payload: 2785.0 kg, axle 3 load: 5327.8 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: When the vehicle has traveled a minimum of 20 km, the lowest average hourly fuel consumption is 5 dm³/h.
The load supported by axle 1 cannot exceed that of axle 2.
Payload must remain below or equal to the load carried by axle 2.
The payload must always be smaller than or equal to the load on axle 3.
Total operation time should be at least the sum of PTO, idle, and driving times.


Used parameters: total operation time, total fuel consumption, axle 1 load, axle 2 load, payload, axle 2 load, payload, axle 3 load, total operation time, PTO operation time, idle time, driving time.

Data points for used parameters: total operation time: 40.6 h, total fuel consumption: 81.2 dm3, axle 1 load: 7195.9 kg, axle 2 load: 7095.7 kg, payload: 3884.6 kg, axle 2 load: 3884.6 kg, payload: 5897.2 kg, axle 3 load: 5897.2 kg, total operation time: 6.5 h, PTO operation time: 0.6 h, idle time: 1.9 h, driving time: 1.6 h.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: The vehicle's minimum average fuel consumption per 100 km, if it travels 20 km or more, is 40 dm³/100 km.
The total stop count must not be lower than the count of stops where PTO is engaged.
The weight on axle 1 cannot surpass the weight on axle 2.
The load carried by axle 1 must be smaller than or equal to the load on axle 3.
The payload must always be smaller than or equal to the load on axle 3.


Used parameters: distance, total fuel consumption, stops, stops with PTO engaged, axle 1 load, axle 2 load, axle 1 load, axle 3 load, payload, axle 3 load.

Data points for used parameters: distance: 227.70000000000002 km, total fuel consumption: 75.9 dm3, stops: 66 , stops with PTO engaged: 25 , axle 1 load: 7195.9 kg, axle 2 load: 7095.7 kg, axle 1 load: 4106.6 kg, axle 3 load: 4106.6 kg, payload: 8184.2 kg, axle 3 load: 6597.0 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: The vehicle’s average hourly fuel consumption cannot be less than 5 dm³/h, provided that it traveled at least 20 km.
When the vehicle travels 20 km or more, the average fuel consumption per distance is at least 40 dm³/100 km.
Driving time must always be less than or equal to the total operation time.
The load carried by axle 1 must be smaller than or equal to the load on axle 2.
The payload cannot exceed the capacity of axle 2.


Used parameters: total operation time, total fuel consumption, distance, total fuel consumption, total operation time, driving time, axle 1 load, axle 2 load, payload, axle 2 load.

Data points for used parameters: total operation time: 40.6 h, total fuel consumption: 81.2 dm3, distance: 133.05 km, total fuel consumption: 88.7 dm3, total operation time: 5.1 h, driving time: 1.5 h, axle 1 load: 2423.1 kg, axle 2 load: 2423.1 kg, payload: 966.7 kg, axle 2 load: 8753.7 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: When the vehicle has traveled a minimum of 20 km, the lowest average hourly fuel consumption is 5 dm³/h.
The vehicle's minimum average fuel consumption per 100 km, if it travels 20 km or more, is 40 dm³/100 km.
PTO operation time should be less than or equal to the total operation time.
Stops with PTO engaged cannot outnumber the total stops.
The payload must not exceed the load carried by axle 3.


Used parameters: total operation time, total fuel consumption, distance, total fuel consumption, total operation time, PTO operation time, stops, stops with PTO engaged, payload, axle 3 load.

Data points for used parameters: total operation time: 40.6 h, total fuel consumption: 81.2 dm3, distance: 88.8 km, total fuel consumption: 44.4 dm3, total operation time: 9.5 h, PTO operation time: 1.9 h, stops: 66 , stops with PTO engaged: 25 , payload: 8184.2 kg, axle 3 load: 6597.0 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: For trips of at least 20 km, the minimum fuel consumption rate per 100 km is 40 dm³/100 km.
The total operation duration must not be lower than the PTO operation time.
Driving time cannot be greater than the total operation time.
Axle 2's load must always be equal to or greater than the payload.
Total operation time must be greater than or equal to the sum of PTO operation, idle, and driving times.


Used parameters: distance, total fuel consumption, total operation time, PTO operation time, total operation time, driving time, payload, axle 2 load, total operation time, PTO operation time, idle time, driving time.

Data points for used parameters: distance: 88.8 km, total fuel consumption: 44.4 dm3, total operation time: 9.5 h, PTO operation time: 1.9 h, total operation time: 5.6 h, driving time: 5.6 h, payload: 10268.5 kg, axle 2 load: 8400.7 kg, total operation time: 6.5 h, PTO operation time: 0.6 h, idle time: 1.9 h, driving time: 1.6 h.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: PTO operation time must be less than or equal to the total operation time.
Driving time must always be less than or equal to the total operation time.
The number of stops where PTO is engaged must not exceed the overall stop count.
Payload must remain below or equal to the load carried by axle 2.
Axle 3's load must always be equal to or greater than the payload.


Used parameters: total operation time, PTO operation time, total operation time, driving time, stops, stops with PTO engaged, payload, axle 2 load, payload, axle 3 load.

Data points for used parameters: total operation time: 2.2 h, PTO operation time: 3.3 h, total operation time: 5.1 h, driving time: 1.5 h, stops: 66 , stops with PTO engaged: 25 , payload: 10268.5 kg, axle 2 load: 8400.7 kg, payload: 8184.2 kg, axle 3 load: 6597.0 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: The total operation duration must not be lower than the PTO operation time.
Idle time cannot be greater than the total operation time.
Driving time should be less than or equal to the total operation time.
Stops with PTO engaged should never outnumber total stops.
Axle 1's load cannot exceed Axle 3's load.


Used parameters: total operation time, PTO operation time, total operation time, idle time, total operation time, driving time, stops, stops with PTO engaged, axle 1 load, axle 3 load.

Data points for used parameters: total operation time: 9.5 h, PTO operation time: 1.9 h, total operation time: 1.4 h, idle time: 2.0 h, total operation time: 5.1 h, driving time: 1.5 h, stops: 118 , stops with PTO engaged: 118 , axle 1 load: 4106.6 kg, axle 3 load: 4106.6 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: When the vehicle has traveled a minimum of 20 km, the lowest average hourly fuel consumption is 5 dm³/h.
For trips of at least 20 km, the minimum fuel consumption rate per 100 km is 40 dm³/100 km.
Total operation time shouldn’t be lower than idle time.
Stops with PTO engaged should never outnumber total stops.
The load carried by axle 1 must be smaller than or equal to the load on axle 3.


Used parameters: total operation time, total fuel consumption, distance, total fuel consumption, total operation time, idle time, stops, stops with PTO engaged, axle 1 load, axle 3 load.

Data points for used parameters: total operation time: 6.640000000000001 h, total fuel consumption: 66.4 dm3, distance: 133.05 km, total fuel consumption: 88.7 dm3, total operation time: 9.5 h, idle time: 5.3 h, stops: 85 , stops with PTO engaged: 99 , axle 1 load: 4106.6 kg, axle 3 load: 4106.6 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: PTO operation time must be less than or equal to the total operation time.
The weight on axle 1 cannot surpass the weight on axle 2.
The load supported by axle 1 cannot exceed that of axle 3.
Payload must remain below or equal to the load carried by axle 2.
Payload must remain below or equal to the load carried by axle 3.


Used parameters: total operation time, PTO operation time, axle 1 load, axle 2 load, axle 1 load, axle 3 load, payload, axle 2 load, payload, axle 3 load.

Data points for used parameters: total operation time: 2.2 h, PTO operation time: 3.3 h, axle 1 load: 7195.9 kg, axle 2 load: 7095.7 kg, axle 1 load: 7203.1 kg, axle 3 load: 6652.3 kg, payload: 3884.6 kg, axle 2 load: 3884.6 kg, payload: 8184.2 kg, axle 3 load: 6597.0 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: If the vehicle covers a distance of no less than 20 km, its hourly fuel consumption cannot drop below 5 dm³/h.
Idle time must always be less than or equal to the total operation time.
Driving time must always be less than or equal to the total operation time.
Stops with PTO engaged should never outnumber total stops.
The load carried by axle 1 must be smaller than or equal to the load on axle 2.


Used parameters: total operation time, total fuel consumption, total operation time, idle time, total operation time, driving time, stops, stops with PTO engaged, axle 1 load, axle 2 load.

Data points for used parameters: total operation time: 4.725 h, total fuel consumption: 18.9 dm3, total operation time: 9.5 h, idle time: 5.3 h, total operation time: 1.9 h, driving time: 2.8 h, stops: 66 , stops with PTO engaged: 25 , axle 1 load: 2423.1 kg, axle 2 load: 2423.1 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: When the vehicle has traveled a minimum of 20 km, the lowest average hourly fuel consumption is 5 dm³/h.
Idle time cannot be greater than the total operation time.
The total operation durationmust not be lower than the driving time.
The weight on axle 1 cannot surpass the weight on axle 2.
The load on axle 1 must not surpass the load on axle 3.


Used parameters: total operation time, total fuel consumption, total operation time, idle time, total operation time, driving time, axle 1 load, axle 2 load, axle 1 load, axle 3 load.

Data points for used parameters: total operation time: 4.725 h, total fuel consumption: 18.9 dm3, total operation time: 9.5 h, idle time: 5.3 h, total operation time: 5.6 h, driving time: 5.6 h, axle 1 load: 2423.1 kg, axle 2 load: 2423.1 kg, axle 1 load: 7203.1 kg, axle 3 load: 6652.3 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: PTO operation time must be less than or equal to the total operation time.
The total operation duration must not be lower than the idle time.
The weight on axle 1 cannot surpass the weight on axle 3.
The payload must always be smaller than or equal to the load on axle 2.
The combined time for PTO operation, idle time, and driving time must not surpass the total operation time.


Used parameters: total operation time, PTO operation time, total operation time, idle time, axle 1 load, axle 3 load, payload, axle 2 load, total operation time, PTO operation time, idle time, driving time.

Data points for used parameters: total operation time: 2.2 h, PTO operation time: 3.3 h, total operation time: 6.9 h, idle time: 6.9 h, axle 1 load: 7203.1 kg, axle 3 load: 6652.3 kg, payload: 3884.6 kg, axle 2 load: 3884.6 kg, total operation time: 5.5 h, PTO operation time: 1.3 h, idle time: 2.5 h, driving time: 1.7 h.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: PTO operation time cannot be greater than the total operation time.
Idle time cannot be greater than the total operation time.
The number of stops where PTO is engaged must not exceed the overall stop count.
The payload cannot exceed the capacity of axle 2.
Axle 3's load must always be equal to or greater than the payload.


Used parameters: total operation time, PTO operation time, total operation time, idle time, stops, stops with PTO engaged, payload, axle 2 load, payload, axle 3 load.

Data points for used parameters: total operation time: 3.1 h, PTO operation time: 3.1 h, total operation time: 6.9 h, idle time: 6.9 h, stops: 85 , stops with PTO engaged: 99 , payload: 10268.5 kg, axle 2 load: 8400.7 kg, payload: 2785.0 kg, axle 3 load: 5327.8 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: The minimum average fuel consumption per distance, given that the vehicle has traveled at least 20 km, is 40 dm³/100 km.
Idle time should be less than or equal to the total operation time.
The total operation durationmust not be lower than the driving time.
Axle 2's load must always be equal to or greater than the payload.
The payload must always be smaller than or equal to the load on axle 3.


Used parameters: distance, total fuel consumption, total operation time, idle time, total operation time, driving time, payload, axle 2 load, payload, axle 3 load.

Data points for used parameters: distance: 88.8 km, total fuel consumption: 44.4 dm3, total operation time: 9.5 h, idle time: 5.3 h, total operation time: 5.6 h, driving time: 5.6 h, payload: 3884.6 kg, axle 2 load: 3884.6 kg, payload: 2785.0 kg, axle 3 load: 5327.8 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: When the vehicle travels 20 km or more, the average fuel consumption per distance is at least 40 dm³/100 km.
Total operation time shouldn’t be lower than idle time.
Driving time must always be less than or equal to the total operation time.
Stops with PTO engaged should never outnumber total stops.
The payload must always be smaller than or equal to the load on axle 2.


Used parameters: distance, total fuel consumption, total operation time, idle time, total operation time, driving time, stops, stops with PTO engaged, payload, axle 2 load.

Data points for used parameters: distance: 227.70000000000002 km, total fuel consumption: 75.9 dm3, total operation time: 9.5 h, idle time: 5.3 h, total operation time: 1.9 h, driving time: 2.8 h, stops: 66 , stops with PTO engaged: 25 , payload: 966.7 kg, axle 2 load: 8753.7 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: For trips of at least 20 km, the minimum fuel consumption rate per 100 km is 40 dm³/100 km.
The total operation duration must not be lower than the PTO operation time.
The total operation duration must not be lower than the idle time.
Driving time must always be less than or equal to the total operation time.
The payload must not exceed the load carried by axle 3.


Used parameters: distance, total fuel consumption, total operation time, PTO operation time, total operation time, idle time, total operation time, driving time, payload, axle 3 load.

Data points for used parameters: distance: 133.05 km, total fuel consumption: 88.7 dm3, total operation time: 9.5 h, PTO operation time: 1.9 h, total operation time: 1.4 h, idle time: 2.0 h, total operation time: 1.9 h, driving time: 2.8 h, payload: 8184.2 kg, axle 3 load: 6597.0 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: If the distance covered by the vehicle is at least 20 km, the minimum average fuel consumption rate per hour is 5 dm³/h.
The vehicle's minimum average fuel consumption per 100 km, if it travels 20 km or more, is 40 dm³/100 km.
PTO operation time cannot be greater than the total operation time.
Driving time cannot be greater than the total operation time.
The payload must not exceed the load carried by axle 2.


Used parameters: total operation time, total fuel consumption, distance, total fuel consumption, total operation time, PTO operation time, total operation time, driving time, payload, axle 2 load.

Data points for used parameters: total operation time: 6.640000000000001 h, total fuel consumption: 66.4 dm3, distance: 227.70000000000002 km, total fuel consumption: 75.9 dm3, total operation time: 9.5 h, PTO operation time: 1.9 h, total operation time: 5.1 h, driving time: 1.5 h, payload: 3884.6 kg, axle 2 load: 3884.6 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: If the vehicle covers a distance of no less than 20 km, its hourly fuel consumption cannot drop below 5 dm³/h.
PTO operation time must be less than or equal to the total operation time.
Driving time should be less than or equal to the total operation time.
The weight on axle 1 cannot surpass the weight on axle 2.
The payload must not exceed the load carried by axle 3.


Used parameters: total operation time, total fuel consumption, total operation time, PTO operation time, total operation time, driving time, axle 1 load, axle 2 load, payload, axle 3 load.

Data points for used parameters: total operation time: 40.6 h, total fuel consumption: 81.2 dm3, total operation time: 9.5 h, PTO operation time: 1.9 h, total operation time: 1.9 h, driving time: 2.8 h, axle 1 load: 7195.9 kg, axle 2 load: 7095.7 kg, payload: 2785.0 kg, axle 3 load: 5327.8 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: The vehicle's minimum average fuel consumption per 100 km, if it travels 20 km or more, is 40 dm³/100 km.
Total operation time shouldn’t be lower than PTO operation time.
Idle time should be less than or equal to the total operation time.
The load carried by axle 1 must be smaller than or equal to the load on axle 3.
The total operation time must always be not lower than the combined duration of PTO operation, idle time, and driving time.


Used parameters: distance, total fuel consumption, total operation time, PTO operation time, total operation time, idle time, axle 1 load, axle 3 load, total operation time, PTO operation time, idle time, driving time.

Data points for used parameters: distance: 88.8 km, total fuel consumption: 44.4 dm3, total operation time: 9.5 h, PTO operation time: 1.9 h, total operation time: 6.9 h, idle time: 6.9 h, axle 1 load: 3423.5 kg, axle 3 load: 5312.1 kg, total operation time: 6.5 h, PTO operation time: 0.6 h, idle time: 1.9 h, driving time: 1.6 h.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: Total operation time shouldn’t be lower than idle time.
Driving time should be less than or equal to the total operation time.
The number of stops where PTO is engaged must not exceed the overall stop count.
The load supported by axle 1 cannot exceed that of axle 2.
The weight on axle 1 cannot surpass the weight on axle 3.


Used parameters: total operation time, idle time, total operation time, driving time, stops, stops with PTO engaged, axle 1 load, axle 2 load, axle 1 load, axle 3 load.

Data points for used parameters: total operation time: 6.9 h, idle time: 6.9 h, total operation time: 5.1 h, driving time: 1.5 h, stops: 85 , stops with PTO engaged: 99 , axle 1 load: 7195.9 kg, axle 2 load: 7095.7 kg, axle 1 load: 7203.1 kg, axle 3 load: 6652.3 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: For trips of at least 20 km, the minimum fuel consumption rate per 100 km is 40 dm³/100 km.
Idle time cannot be greater than the total operation time.
The total stop count must not be lower than the count of stops where PTO is engaged.
The load carried by axle 1 must be smaller than or equal to the load on axle 3.
Total operation time should be at least the sum of PTO, idle, and driving times.


Used parameters: distance, total fuel consumption, total operation time, idle time, stops, stops with PTO engaged, axle 1 load, axle 3 load, total operation time, PTO operation time, idle time, driving time.

Data points for used parameters: distance: 88.8 km, total fuel consumption: 44.4 dm3, total operation time: 6.9 h, idle time: 6.9 h, stops: 85 , stops with PTO engaged: 99 , axle 1 load: 3423.5 kg, axle 3 load: 5312.1 kg, total operation time: 8.0 h, PTO operation time: 4.6 h, idle time: 2.2 h, driving time: 1.6 h.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: Total operation time shouldn’t be lower than idle time.
The load on axle 1 must not surpass the load on axle 2.
The load carried by axle 1 must be smaller than or equal to the load on axle 3.
The payload cannot exceed the capacity of axle 2.
The payload cannot exceed the capacity of axle 3.


Used parameters: total operation time, idle time, axle 1 load, axle 2 load, axle 1 load, axle 3 load, payload, axle 2 load, payload, axle 3 load.

Data points for used parameters: total operation time: 9.5 h, idle time: 5.3 h, axle 1 load: 10647.3 kg, axle 2 load: 10807.3 kg, axle 1 load: 4106.6 kg, axle 3 load: 4106.6 kg, payload: 966.7 kg, axle 2 load: 8753.7 kg, payload: 8184.2 kg, axle 3 load: 6597.0 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: Total operation time should shouldn’t be lower than driving time.
The load supported by axle 1 cannot exceed that of axle 2.
Axle 2's load must always be equal to or greater than the payload.
Axle 3's load must always be equal to or greater than the payload.
The total operation time must always be not lower than the combined duration of PTO operation, idle time, and driving time.


Used parameters: total operation time, driving time, axle 1 load, axle 2 load, payload, axle 2 load, payload, axle 3 load, total operation time, PTO operation time, idle time, driving time.

Data points for used parameters: total operation time: 1.9 h, driving time: 2.8 h, axle 1 load: 10647.3 kg, axle 2 load: 10807.3 kg, payload: 966.7 kg, axle 2 load: 8753.7 kg, payload: 8184.2 kg, axle 3 load: 6597.0 kg, total operation time: 8.0 h, PTO operation time: 4.6 h, idle time: 2.2 h, driving time: 1.6 h.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: The vehicle’s average hourly fuel consumption cannot be less than 5 dm³/h, provided that it traveled at least 20 km.
Total operation time shouldn’t be lower than PTO operation time.
Idle time should be less than or equal to the total operation time.
The payload must not exceed the load carried by axle 2.
Total operation time should be at least the sum of PTO, idle, and driving times.


Used parameters: total operation time, total fuel consumption, total operation time, PTO operation time, total operation time, idle time, payload, axle 2 load, total operation time, PTO operation time, idle time, driving time.

Data points for used parameters: total operation time: 6.640000000000001 h, total fuel consumption: 66.4 dm3, total operation time: 2.2 h, PTO operation time: 3.3 h, total operation time: 9.5 h, idle time: 5.3 h, payload: 3884.6 kg, axle 2 load: 3884.6 kg, total operation time: 5.5 h, PTO operation time: 1.3 h, idle time: 2.5 h, driving time: 1.7 h.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: PTO operation time should be less than or equal to the total operation time.
The total operation duration must not be lower than the idle time.
PTO-engaged stops cannot exceed the total number of stops.
The payload must not exceed the load carried by axle 3.
Total operation time must be greater than or equal to the sum of PTO operation, idle, and driving times.


Used parameters: total operation time, PTO operation time, total operation time, idle time, stops, stops with PTO engaged, payload, axle 3 load, total operation time, PTO operation time, idle time, driving time.

Data points for used parameters: total operation time: 2.2 h, PTO operation time: 3.3 h, total operation time: 1.4 h, idle time: 2.0 h, stops: 66 , stops with PTO engaged: 25 , payload: 8184.2 kg, axle 3 load: 6597.0 kg, total operation time: 5.5 h, PTO operation time: 1.3 h, idle time: 2.5 h, driving time: 1.7 h.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: The vehicle’s average hourly fuel consumption cannot be less than 5 dm³/h, provided that it traveled at least 20 km.
For trips of at least 20 km, the minimum fuel consumption rate per 100 km is 40 dm³/100 km.
The total operation durationmust not be lower than the driving time.
The load on axle 1 must not surpass the load on axle 3.
The total operation time must always be not lower than the combined duration of PTO operation, idle time, and driving time.


Used parameters: total operation time, total fuel consumption, distance, total fuel consumption, total operation time, driving time, axle 1 load, axle 3 load, total operation time, PTO operation time, idle time, driving time.

Data points for used parameters: total operation time: 40.6 h, total fuel consumption: 81.2 dm3, distance: 88.8 km, total fuel consumption: 44.4 dm3, total operation time: 5.1 h, driving time: 1.5 h, axle 1 load: 3423.5 kg, axle 3 load: 5312.1 kg, total operation time: 6.5 h, PTO operation time: 0.6 h, idle time: 1.9 h, driving time: 1.6 h.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: For a journey of at least 20 km, the vehicle's lowest average fuel consumption per hour is 5 dm³/h.
The total operation duration must not be lower than the idle time.
Driving time should be less than or equal to the total operation time.
The payload must not exceed the load carried by axle 3.
Total operation time should be at least the sum of PTO, idle, and driving times.


Used parameters: total operation time, total fuel consumption, total operation time, idle time, total operation time, driving time, payload, axle 3 load, total operation time, PTO operation time, idle time, driving time.

Data points for used parameters: total operation time: 40.6 h, total fuel consumption: 81.2 dm3, total operation time: 9.5 h, idle time: 5.3 h, total operation time: 5.6 h, driving time: 5.6 h, payload: 5897.2 kg, axle 3 load: 5897.2 kg, total operation time: 8.0 h, PTO operation time: 4.6 h, idle time: 2.2 h, driving time: 1.6 h.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: The vehicle’s average hourly fuel consumption cannot be less than 5 dm³/h, provided that it traveled at least 20 km.
The total operation duration must not be lower than the idle time.
Total operation time should shouldn’t be lower than driving time.
The load carried by axle 1 must be smaller than or equal to the load on axle 2.
Payload must remain below or equal to the load carried by axle 3.


Used parameters: total operation time, total fuel consumption, total operation time, idle time, total operation time, driving time, axle 1 load, axle 2 load, payload, axle 3 load.

Data points for used parameters: total operation time: 40.6 h, total fuel consumption: 81.2 dm3, total operation time: 6.9 h, idle time: 6.9 h, total operation time: 5.6 h, driving time: 5.6 h, axle 1 load: 7195.9 kg, axle 2 load: 7095.7 kg, payload: 2785.0 kg, axle 3 load: 5327.8 kg.

To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
