Prompt;Answer
"Evaluate the following premises:
Input text:
Textual context: A vehicle idling for less than 1 hour or more than 5 hours in a day is not common.
Each typical day, a vehicle stops between 20 and 300 times.
In a typical day, a vehicle's axle 3 load is between 4500 and 7500 kg.
On a usual day, a vehicle's payload ranges from 0 to 11000 kg.
It is uncommon for a vehicle to perform fewer than 50 or more than 300 compaction cycles in a day.
It is unlikely for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.

Used parameters: idle time, stops, axle 3 load, payload, compaction cycles, lifter cycles.
Data points for used parameters: idle time: 1.9 h, stops: 274 axle 3 load: 5403.6 kg, payload: 2144.3 kg, compaction cycles: 119 lifter cycles: 11.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is unlikely for a vehicle to operate for less than 2 hours or more than 10 hours in a typical day.
In a typical day, a vehicle makes 20 to 250 stops with the PTO engaged.
It is unusual for a vehicle to operate at speeds outside the range of 0 to 80 km/h in a day.
On a typical day, the load on axle 1 ranges from 2000 to 8000 kg.
A vehicle uses between 10 and 100 dm³ of fuel in a typical day.
Refueling a vehicle takes 0.08 to 0.2 hours in a typical day.

Used parameters: total operation time, stops with PTO engaged, vehicle speed, axle 1 load, total fuel consumption, refulling time.
Data points for used parameters: total operation time: 9.3 h, stops with PTO engaged: 26 vehicle speed: 39.7 km/h, axle 1 load: 7845.0 kg, total fuel consumption: 52.9 dm3, refulling time: 0.1 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: In a typical day, a vehicle's total operational time ranges from 2 to 10 hours.
On a normal day, the PTO operates for 0.2 to 5 hours.
In a typical day, a vehicle spends 1 to 5 hours driving.
It is rare for axle 2 to carry less than 7000 kg or more than 11500 kg in a day.
It is uncommon for axle 3 to carry less than 4500 kg or more than 7500 kg in a day.
On a normal day, a vehicle performs 50 to 300 compaction cycles.

Used parameters: total operation time, PTO operation time, driving time, axle 2 load, axle 3 load, compaction cycles.
Data points for used parameters: total operation time: 6.1 h, PTO operation time: 1.5 h, driving time: 4.0 h, axle 2 load: 9773.5 kg, axle 3 load: 5631.3 kg, compaction cycles: 5.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: On a normal day, the PTO operates for 0.2 to 5 hours.
On a typical day, a vehicle's speed varies between 0 and 80 km/h.
On a typical day, a vehicle's engine operates at 550 to 1600 rpm.
On a typical day, the load on axle 2 ranges from 7000 to 11500 kg.
On a usual day, a vehicle's payload ranges from 0 to 11000 kg.
It is unlikely for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.

Used parameters: PTO operation time, vehicle speed, engine speed, axle 2 load, payload, lifter cycles.
Data points for used parameters: PTO operation time: 2.8 h, vehicle speed: 14.7 km/h, engine speed: 698.4 rpm, axle 2 load: 8213.1 kg, payload: 10029.9 kg, lifter cycles: 13.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: In a typical day, a vehicle's PTO is engaged for 0.2 to 5 hours.
A vehicle idling for less than 1 hour or more than 5 hours in a day is not common.
On a normal day, a vehicle’s speed ranges from 0 to 80 km/h.
In a typical day, a vehicle's axle 2 load is between 7000 and 11500 kg.
It is infrequent for axle 3 to carry less than 4500 kg or more than 7500 kg in a day.
On a normal day, a vehicle completes 50 to 300 lifter cycles.

Used parameters: PTO operation time, idle time, vehicle speed, axle 2 load, axle 3 load, lifter cycles.
Data points for used parameters: PTO operation time: 4.7 h, idle time: 3.5 h, vehicle speed: 41.4 km/h, axle 2 load: 7979.2 kg, axle 3 load: 5749.6 kg, lifter cycles: 10.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is infrequent for a vehicle to operate for fewer than 2 hours or more than 10 hours in a typical day.
Typically, a vehicle idles for 1 to 5 hours daily.
It is unlikely for a vehicle to make fewer than 20 stops or more than 300 stops in a day.
Each day, axle 3 carries between 4500 and 7500 kg of load.
On a normal day, a vehicle performs 50 to 300 compaction cycles.
On a normal day, a vehicle completes 50 to 300 lifter cycles.

Used parameters: total operation time, idle time, stops, axle 3 load, compaction cycles, lifter cycles.
Data points for used parameters: total operation time: 4.7 h, idle time: 4.5 h, stops: 60 axle 3 load: 5660.9 kg, compaction cycles: 119 lifter cycles: 26.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: On a usual day, a vehicle travels between 20 and 110 km.
It is unlikely for a vehicle to operate for less than 2 hours or more than 10 hours in a typical day.
It is uncommon for a vehicle's engine speed to be outside the range of 550 to 1600 rpm in a day.
In a typical day, a vehicle's axle 2 load is between 7000 and 11500 kg.
On a usual day, a vehicle's payload ranges from 0 to 11000 kg.
In a typical day, a vehicle's total fuel consumption is between 10 and 100 dm³.

Used parameters: distance, total operation time, engine speed, axle 2 load, payload, total fuel consumption.
Data points for used parameters: distance: 19.3 km, total operation time: 6.3 h, engine speed: 1175.7 rpm, axle 2 load: 9773.5 kg, payload: 5479.3 kg, total fuel consumption: 85.4 dm3.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: In a typical day, a vehicle idles for 1 to 5 hours.
It is not typical for a vehicle to make fewer than 20 stops with the PTO engaged or exceed 250 stops in a day.
On a normal day, a vehicle’s speed ranges from 0 to 80 km/h.
In a typical day, a vehicle's axle 1 load is between 2000 and 8000 kg.
It is unusual for a vehicle to consume less than 10 dm³ or more than 100 dm³ of fuel in a day.
It is unlikely for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.

Used parameters: idle time, stops with PTO engaged, vehicle speed, axle 1 load, total fuel consumption, lifter cycles.
Data points for used parameters: idle time: 0.9 h, stops with PTO engaged: 47 vehicle speed: 40.8 km/h, axle 1 load: 5915.7 kg, total fuel consumption: 47.3 dm3, lifter cycles: 10.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: In a typical day, a vehicle travels between 20 and 110 km.
Typically, a vehicle idles for 1 to 5 hours daily.
Each day, a vehicle makes 20 to 250 stops with the PTO in use.
On a typical day, a vehicle's engine operates at 550 to 1600 rpm.
It is unusual for axle 2 to carry less than 7000 kg or more than 11500 kg in a day.
On a usual day, refueling takes between 0.08 and 0.2 hours.

Used parameters: distance, idle time, stops with PTO engaged, engine speed, axle 2 load, refulling time.
Data points for used parameters: distance: 99.2 km, idle time: 4.4 h, stops with PTO engaged: 146 engine speed: 676.2 rpm, axle 2 load: 8292.7 kg, refulling time: 0.2 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is uncommon for a vehicle to travel less than 20 km or more than 110 km in a typical day.
It is uncommon for a vehicle to spend less than 1 hour or more than 5 hours driving in a day.
In a typical day, a vehicle makes 20 to 300 stops.
Each day, a vehicle makes 20 to 250 stops with the PTO in use.
A payload outside the range of 0 to 11000 kg in a day is unlikely for a vehicle.
A vehicle uses between 10 and 100 dm³ of fuel in a typical day.

Used parameters: distance, driving time, stops, stops with PTO engaged, payload, total fuel consumption.
Data points for used parameters: distance: 95.2 km, driving time: 4.4 h, stops: 248 stops with PTO engaged: 199 payload: 4682.7 kg, total fuel consumption: 70.0 dm3.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is infrequent for a vehicle to operate for fewer than 2 hours or more than 10 hours in a typical day.
It is unlikely for a vehicle to make fewer than 20 stops or more than 300 stops in a day.
It is not typical for a vehicle to make fewer than 20 stops with the PTO engaged or exceed 250 stops in a day.
In a typical day, a vehicle's engine speed is between 550 and 1600 rpm.
It is unlikely for axle 1 to carry less than 2000 kg or more than 8000 kg in a day.
In a typical day, a vehicle performs 50 to 300 compaction cycles.

Used parameters: total operation time, stops, stops with PTO engaged, engine speed, axle 1 load, compaction cycles.
Data points for used parameters: total operation time: 9.5 h, stops: 23 stops with PTO engaged: 248 engine speed: 1376.6 rpm, axle 1 load: 3632.6 kg, compaction cycles: 18.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is rare for a vehicle to cover less than 20 km or more than 110 km in a usual day.
On a normal day, the PTO operates for 0.2 to 5 hours.
During a normal day, a vehicle is driven for 1 to 5 hours.
Each typical day, a vehicle stops between 20 and 300 times.
Each day, axle 1 carries between 2000 and 8000 kg of load.
Each day, axle 3 carries between 4500 and 7500 kg of load.

Used parameters: distance, PTO operation time, driving time, stops, axle 1 load, axle 3 load.
Data points for used parameters: distance: 103.5 km, PTO operation time: 0.5 h, driving time: 2.1 h, stops: 23 axle 1 load: 2081.6 kg, axle 3 load: 6964.4 kg.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: A vehicle typically operates for 2 to 10 hours each day.
Normally, a vehicle makes 20 to 300 stops in a day.
Each day, axle 1 carries between 2000 and 8000 kg of load.
On a typical day, the load on axle 2 ranges from 7000 to 11500 kg.
In a typical day, a vehicle's payload ranges from 0 to 11000 kg.
It is unusual for a vehicle to consume less than 10 dm³ or more than 100 dm³ of fuel in a day.

Used parameters: total operation time, stops, axle 1 load, axle 2 load, payload, total fuel consumption.
Data points for used parameters: total operation time: 3.6 h, stops: 83 axle 1 load: 3580.0 kg, axle 2 load: 10432.8 kg, payload: 6955.6 kg, total fuel consumption: 63.9 dm3.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is rare for a vehicle to cover less than 20 km or more than 110 km in a usual day.
It is unlikely for a vehicle to make fewer than 20 stops or more than 300 stops in a day.
It is rare for a vehicle to operate outside the speed range of 0 to 80 km/h in a typical day.
Each day, axle 1 carries between 2000 and 8000 kg of load.
It is rare for axle 2 to carry less than 7000 kg or more than 11500 kg in a day.
Typically, a vehicle consumes 10 to 100 dm³ of fuel in a day.

Used parameters: distance, stops, vehicle speed, axle 1 load, axle 2 load, total fuel consumption.
Data points for used parameters: distance: 53.9 km, stops: 189 vehicle speed: 70.0 km/h, axle 1 load: 6835.4 kg, axle 2 load: 10623.1 kg, total fuel consumption: 27.1 dm3.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: A vehicle typically operates for 2 to 10 hours each day.
In a typical day, a vehicle's PTO is engaged for 0.2 to 5 hours.
In a typical day, a vehicle makes 20 to 300 stops.
Usually, a vehicle makes 20 to 250 stops with the PTO engaged per day.
Each day, axle 3 carries between 4500 and 7500 kg of load.
In a typical day, a vehicle completes 50 to 300 lifter cycles.

Used parameters: total operation time, PTO operation time, stops, stops with PTO engaged, axle 3 load, lifter cycles.
Data points for used parameters: total operation time: 8.9 h, PTO operation time: 4.0 h, stops: 86 stops with PTO engaged: 57 axle 3 load: 5403.6 kg, lifter cycles: 15.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is unlikely for a vehicle to make fewer than 20 stops or more than 300 stops in a day.
In a typical day, a vehicle's speed ranges from 0 to 80 km/h.
It is not common for axle 1 to carry less than 2000 kg or more than 8000 kg in a day.
It is uncommon for axle 3 to carry less than 4500 kg or more than 7500 kg in a day.
On a usual day, a vehicle's payload ranges from 0 to 11000 kg.
It is uncommon for a vehicle to perform fewer than 50 or more than 300 compaction cycles in a day.

Used parameters: stops, vehicle speed, axle 1 load, axle 3 load, payload, compaction cycles.
Data points for used parameters: stops: 60 vehicle speed: 59.3 km/h, axle 1 load: 7845.0 kg, axle 3 load: 6964.4 kg, payload: 8499.3 kg, compaction cycles: 27.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: In a typical day, a vehicle's PTO is engaged for 0.2 to 5 hours.
In a typical day, a vehicle spends 1 to 5 hours driving.
It is uncommon for a vehicle's engine speed to be outside the range of 550 to 1600 rpm in a day.
Each day, axle 2 carries between 7000 and 11500 kg of load.
Each day, axle 3 carries between 4500 and 7500 kg of load.
It is infrequent for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.

Used parameters: PTO operation time, driving time, engine speed, axle 2 load, axle 3 load, lifter cycles.
Data points for used parameters: PTO operation time: 3.6 h, driving time: 4.3 h, engine speed: 791.5 rpm, axle 2 load: 10426.8 kg, axle 3 load: 5403.6 kg, lifter cycles: 25.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: A vehicle's operational hours range from 2 to 10 in a typical day.
A vehicle's PTO operates for 0.2 to 5 hours in a typical day.
A vehicle idling for less than 1 hour or more than 5 hours in a day is not common.
Normally, a vehicle makes 20 to 300 stops in a day.
In a typical day, a vehicle's speed ranges from 0 to 80 km/h.
It is rare for a vehicle to consume less than 10 dm³ or more than 100 dm³ of fuel in a day.

Used parameters: total operation time, PTO operation time, idle time, stops, vehicle speed, total fuel consumption.
Data points for used parameters: total operation time: 6.3 h, PTO operation time: 3.3 h, idle time: 4.8 h, stops: 77 vehicle speed: 14.7 km/h, total fuel consumption: 41.5 dm3.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: A vehicle's operational hours range from 2 to 10 in a typical day.
It is uncommon for a vehicle to spend less than 1 hour or more than 5 hours driving in a day.
It is unusual for axle 2 to carry less than 7000 kg or more than 11500 kg in a day.
In a typical day, a vehicle's axle 3 load is between 4500 and 7500 kg.
Typically, a vehicle consumes 10 to 100 dm³ of fuel in a day.
On a normal day, a vehicle completes 50 to 300 lifter cycles.

Used parameters: total operation time, driving time, axle 2 load, axle 3 load, total fuel consumption, lifter cycles.
Data points for used parameters: total operation time: 9.6 h, driving time: 4.6 h, axle 2 load: 10426.8 kg, axle 3 load: 7391.6 kg, total fuel consumption: 27.1 dm3, lifter cycles: 25.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: On a usual day, a vehicle travels between 20 and 110 km.
A vehicle typically operates for 2 to 10 hours each day.
Typically, a vehicle idles for 1 to 5 hours daily.
Each typical day, a vehicle stops between 20 and 300 times.
On a typical day, the load on axle 3 ranges from 4500 to 7500 kg.
A vehicle's payload varies from 0 to 11000 kg in a typical day.

Used parameters: distance, total operation time, idle time, stops, axle 3 load, payload.
Data points for used parameters: distance: 100.3 km, total operation time: 6.4 h, idle time: 1.0 h, stops: 57 axle 3 load: 7395.9 kg, payload: 8115.3 kg.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is uncommon for a vehicle to travel less than 20 km or more than 110 km in a typical day.
In a typical day, a vehicle's speed ranges from 0 to 80 km/h.
In a usual day, the engine speed of a vehicle is between 550 and 1600 rpm.
A vehicle uses between 10 and 100 dm³ of fuel in a typical day.
It is infrequent for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.
In a typical day, a vehicle refuels for 0.08 to 0.2 hours.

Used parameters: distance, vehicle speed, engine speed, total fuel consumption, lifter cycles, refulling time.
Data points for used parameters: distance: 93.2 km, vehicle speed: 70.0 km/h, engine speed: 1646.6 rpm, total fuel consumption: 9.8 dm3, lifter cycles: 241 refulling time: 0.1 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: In a typical day, a vehicle's PTO is engaged for 0.2 to 5 hours.
Each day, a vehicle makes 20 to 250 stops with the PTO in use.
On a typical day, a vehicle's engine operates at 550 to 1600 rpm.
On a normal day, a vehicle performs 50 to 300 compaction cycles.
It is infrequent for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.
Refueling a vehicle takes 0.08 to 0.2 hours in a typical day.

Used parameters: PTO operation time, stops with PTO engaged, engine speed, compaction cycles, lifter cycles, refulling time.
Data points for used parameters: PTO operation time: 4.0 h, stops with PTO engaged: 52 engine speed: 1300.0 rpm, compaction cycles: 209 lifter cycles: 214 refulling time: 0.2 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: In a typical day, a vehicle's PTO is engaged for 0.2 to 5 hours.
Usually, a vehicle makes 20 to 250 stops with the PTO engaged per day.
It is unusual for a vehicle to operate at speeds outside the range of 0 to 80 km/h in a day.
In a usual day, the engine speed of a vehicle is between 550 and 1600 rpm.
Each day, axle 2 carries between 7000 and 11500 kg of load.
It is rare for a vehicle to consume less than 10 dm³ or more than 100 dm³ of fuel in a day.

Used parameters: PTO operation time, stops with PTO engaged, vehicle speed, engine speed, axle 2 load, total fuel consumption.
Data points for used parameters: PTO operation time: 4.3 h, stops with PTO engaged: 72 vehicle speed: 41.4 km/h, engine speed: 1223.8 rpm, axle 2 load: 7626.0 kg, total fuel consumption: 70.6 dm3.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: A vehicle's PTO operates for 0.2 to 5 hours in a typical day.
In a typical day, a vehicle spends 1 to 5 hours driving.
In a typical day, a vehicle makes 20 to 250 stops with the PTO engaged.
On a typical day, the load on axle 1 ranges from 2000 to 8000 kg.
In a typical day, a vehicle's total fuel consumption is between 10 and 100 dm³.
In a typical day, a vehicle performs 50 to 300 compaction cycles.

Used parameters: PTO operation time, driving time, stops with PTO engaged, axle 1 load, total fuel consumption, compaction cycles.
Data points for used parameters: PTO operation time: 0.4 h, driving time: 1.6 h, stops with PTO engaged: 57 axle 1 load: 5242.0 kg, total fuel consumption: 64.3 dm3, compaction cycles: 26.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: On a normal day, a vehicle’s speed ranges from 0 to 80 km/h.
It is unlikely for axle 1 to carry less than 2000 kg or more than 8000 kg in a day.
On a typical day, the load on axle 2 ranges from 7000 to 11500 kg.
It is unusual for a vehicle to consume less than 10 dm³ or more than 100 dm³ of fuel in a day.
It is unlikely for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.
On a usual day, refueling takes between 0.08 and 0.2 hours.

Used parameters: vehicle speed, axle 1 load, axle 2 load, total fuel consumption, lifter cycles, refulling time.
Data points for used parameters: vehicle speed: 59.3 km/h, axle 1 load: 8082.2 kg, axle 2 load: 10432.8 kg, total fuel consumption: 42.5 dm3, lifter cycles: 275 refulling time: 0.1 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: A vehicle typically operates for 2 to 10 hours each day.
On a normal day, the PTO operates for 0.2 to 5 hours.
In a typical day, a vehicle spends 1 to 5 hours driving.
In a typical day, a vehicle makes 20 to 300 stops.
It is rare for a vehicle to operate outside the speed range of 0 to 80 km/h in a typical day.
In a typical day, a vehicle's axle 1 load is between 2000 and 8000 kg.

Used parameters: total operation time, PTO operation time, driving time, stops, vehicle speed, axle 1 load.
Data points for used parameters: total operation time: 8.9 h, PTO operation time: 4.0 h, driving time: 1.0 h, stops: 27 vehicle speed: 24.6 km/h, axle 1 load: 3046.7 kg.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: A vehicle typically operates for 2 to 10 hours each day.
In a typical day, a vehicle idles for between 1 and 5 hours.
On a typical day, a vehicle's engine operates at 550 to 1600 rpm.
In a typical day, a vehicle's axle 1 load is between 2000 and 8000 kg.
It is infrequent for axle 3 to carry less than 4500 kg or more than 7500 kg in a day.
In a typical day, a vehicle completes 50 to 300 lifter cycles.

Used parameters: total operation time, idle time, engine speed, axle 1 load, axle 3 load, lifter cycles.
Data points for used parameters: total operation time: 9.0 h, idle time: 2.7 h, engine speed: 975.2 rpm, axle 1 load: 6121.8 kg, axle 3 load: 4906.2 kg, lifter cycles: 11.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: A vehicle's PTO operates for 0.2 to 5 hours in a typical day.
In a typical day, a vehicle makes 20 to 250 stops with the PTO engaged.
It is unusual for axle 2 to carry less than 7000 kg or more than 11500 kg in a day.
On a typical day, the load on axle 3 ranges from 4500 to 7500 kg.
It is not common for a vehicle to perform fewer than 50 or more than 300 compaction cycles in a day.
It is infrequent for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.

Used parameters: PTO operation time, stops with PTO engaged, axle 2 load, axle 3 load, compaction cycles, lifter cycles.
Data points for used parameters: PTO operation time: 2.6 h, stops with PTO engaged: 105 axle 2 load: 6408.8 kg, axle 3 load: 7365.0 kg, compaction cycles: 251 lifter cycles: 23.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: It is infrequent for a vehicle to operate for fewer than 2 hours or more than 10 hours in a typical day.
In a typical day, a vehicle idles for 1 to 5 hours.
Usually, a vehicle makes 20 to 250 stops with the PTO engaged per day.
In a typical day, a vehicle's speed ranges from 0 to 80 km/h.
In a typical day, a vehicle's payload ranges from 0 to 11000 kg.
It is unusual for a vehicle to take less than 0.08 hours or more than 0.2 hours to refuel in a day.

Used parameters: total operation time, idle time, stops with PTO engaged, vehicle speed, payload, refulling time.
Data points for used parameters: total operation time: 5.4 h, idle time: 2.1 h, stops with PTO engaged: 199 vehicle speed: 11.9 km/h, payload: 10060.0 kg, refulling time: 0.1 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is unlikely for a vehicle to operate for less than 2 hours or more than 10 hours in a typical day.
On a normal day, the PTO operates for 0.2 to 5 hours.
A vehicle making fewer than 20 stops with PTO engaged or more than 250 stops in a day is uncommon.
In a usual day, the engine speed of a vehicle is between 550 and 1600 rpm.
It is unusual for axle 2 to carry less than 7000 kg or more than 11500 kg in a day.
It is infrequent for axle 3 to carry less than 4500 kg or more than 7500 kg in a day.

Used parameters: total operation time, PTO operation time, stops with PTO engaged, engine speed, axle 2 load, axle 3 load.
Data points for used parameters: total operation time: 7.1 h, PTO operation time: 1.5 h, stops with PTO engaged: 229 engine speed: 874.2 rpm, axle 2 load: 6394.9 kg, axle 3 load: 7664.8 kg.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: On a normal day, the PTO operates for 0.2 to 5 hours.
It is unlikely for a vehicle to make fewer than 20 stops or more than 300 stops in a day.
Each day, a vehicle makes 20 to 250 stops with the PTO in use.
On a normal day, a vehicle’s speed ranges from 0 to 80 km/h.
It is not common for axle 1 to carry less than 2000 kg or more than 8000 kg in a day.
Each day, axle 3 carries between 4500 and 7500 kg of load.

Used parameters: PTO operation time, stops, stops with PTO engaged, vehicle speed, axle 1 load, axle 3 load.
Data points for used parameters: PTO operation time: 3.5 h, stops: 279 stops with PTO engaged: 105 vehicle speed: 65.9 km/h, axle 1 load: 7845.0 kg, axle 3 load: 7664.8 kg.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: On a usual day, a vehicle travels between 20 and 110 km.
A vehicle's PTO operates for 0.2 to 5 hours in a typical day.
During a normal day, a vehicle is driven for 1 to 5 hours.
In a typical day, a vehicle makes 20 to 300 stops.
On a typical day, a vehicle's speed varies between 0 and 80 km/h.
On a typical day, the load on axle 3 ranges from 4500 to 7500 kg.

Used parameters: distance, PTO operation time, driving time, stops, vehicle speed, axle 3 load.
Data points for used parameters: distance: 50.6 km, PTO operation time: 2.6 h, driving time: 3.2 h, stops: 259 vehicle speed: 7.5 km/h, axle 3 load: 5654.1 kg.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: On a usual day, a vehicle travels between 20 and 110 km.
A vehicle's PTO operates for 0.2 to 5 hours in a typical day.
It is unusual for a vehicle to operate at speeds outside the range of 0 to 80 km/h in a day.
On a typical day, the load on axle 1 ranges from 2000 to 8000 kg.
In a typical day, a vehicle's total fuel consumption is between 10 and 100 dm³.
It is unlikely for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.

Used parameters: distance, PTO operation time, vehicle speed, axle 1 load, total fuel consumption, lifter cycles.
Data points for used parameters: distance: 43.8 km, PTO operation time: 3.6 h, vehicle speed: 70.0 km/h, axle 1 load: 3501.3 kg, total fuel consumption: 13.0 dm3, lifter cycles: 27.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is uncommon for a vehicle to travel less than 20 km or more than 110 km in a typical day.
In a typical day, a vehicle's total operational time ranges from 2 to 10 hours.
In a typical day, a vehicle idles for 1 to 5 hours.
It is unlikely for a vehicle to make fewer than 20 stops or more than 300 stops in a day.
It is infrequent for a vehicle's engine speed to fall outside the range of 550 to 1600 rpm in a day.
On a typical day, the load on axle 1 ranges from 2000 to 8000 kg.

Used parameters: distance, total operation time, idle time, stops, engine speed, axle 1 load.
Data points for used parameters: distance: 93.2 km, total operation time: 4.1 h, idle time: 4.2 h, stops: 208 engine speed: 1512.0 rpm, axle 1 load: 5753.5 kg.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is infrequent for a vehicle to operate for fewer than 2 hours or more than 10 hours in a typical day.
In a typical day, a vehicle spends 1 to 5 hours driving.
It is unlikely for a vehicle to make fewer than 20 stops or more than 300 stops in a day.
On a normal day, a vehicle’s speed ranges from 0 to 80 km/h.
In a typical day, a vehicle's engine speed is between 550 and 1600 rpm.
On a normal day, a vehicle completes 50 to 300 lifter cycles.

Used parameters: total operation time, driving time, stops, vehicle speed, engine speed, lifter cycles.
Data points for used parameters: total operation time: 6.9 h, driving time: 3.4 h, stops: 167 vehicle speed: 56.5 km/h, engine speed: 989.2 rpm, lifter cycles: 4.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
